,listingId,priceAmt,priceAvgNightly,priceFees,priceRent,lat,lng,city,state,country,reviewCount,reviewAverage,bathrooms,bedrooms,listingUrl,bookWithConfidence,CrimeScore
0,v1506913,4000,500,,4000,33.72036799,-84.41161124,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1506913?unitId=2065702,TRUE,9.598128295
0,v1326262,2520,315,,2520,33.79625861,-84.40712751,Atlanta,GA,US,0,0,4,2,https://www.vrbo.com/1326262?unitId=1884553,TRUE,19.37693274
0,v1582782,902,112.75,,902,33.67607507,-84.41195711,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1582782?unitId=2144049,TRUE,5.265289378
0,v1544500,6000,750,,6000,33.79969738,-84.36417906,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1544500?unitId=2104234,TRUE,3.838695817
0,7564652,4400,550,,4400,33.77433787,-84.38413195,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p7564652?uni_id=6989916,TRUE,47.62149456
0,7570297,12800,1600,,12800,33.85388834,-84.3601539,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7570297?uni_id=6997955,TRUE,26.41849278
0,7676323,594,74.25,,594,33.83121539,-84.38601017,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7676323?uni_id=7139791,TRUE,8.477478227
0,7422073,1592,199,,1592,33.79242318,-84.40665888,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7422073?uni_id=6799855,TRUE,19.03348255
0,7657308,1200,150,,1200,33.78750724,-84.41846443,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7657308?uni_id=7117751,TRUE,4.000241272
0,v1521398,1600,200,,1600,33.73125243,-84.41389994,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1521398?unitId=2080194,TRUE,10.58010481
0,v1596056,720,90,,720,33.74616983,-84.4251739,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1596056?unitId=2157351,TRUE,13.08082605
0,v1511571,1200,150,,1200,33.86100754,-84.39335643,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1511571?unitId=2070364,TRUE,4.750709528
0,7564978,1432,179,,1432,33.82758917,-84.3592586,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7564978?uni_id=6990245,TRUE,2.143740466
0,v1549723,12800,1600,,12800,33.85657143,-84.35779966,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1549723?unitId=2109477,TRUE,3.191528211
0,7415135,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415135?uni_id=6791673,TRUE,5.105155481
0,7574211,1480,185,,1480,33.8530998,-84.36268407,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7574211?uni_id=7004497,TRUE,32.96565614
0,v1507816,20000,2500,,20000,33.77662513,-84.36200853,Atlanta,GA,US,0,0,1,3,https://www.vrbo.com/1507816?unitId=2066605,TRUE,11.05325378
0,v1547531,800,100,,800,33.8210965,-84.44156294,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1547531?unitId=2107278,TRUE,3.777623339
0,7619388,1072.8,134.1,,1072.8,33.84734264,-84.369173,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7619388?uni_id=7066679,TRUE,35.59280798
0,v1555133,1560,195,,1560,33.8189705,-84.42068092,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1555133?unitId=2114908,TRUE,2.373679677
0,v1495224,1400,175,,1400,33.85355189,-84.38451451,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1495224?unitId=2053930,TRUE,4.392067563
0,7568498,2000,250,,2000,33.83209417,-84.38562474,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7568498?uni_id=6993842,TRUE,14.59091976
0,7558350,1822.5,227.81,,1822.5,33.81325386,-84.35454593,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7558350?uni_id=6983554,TRUE,9.582996386
0,v1431157,1000,125,,1000,33.7357347,-84.41611918,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1431157?unitId=1989681,TRUE,27.91741712
0,7624635,1200,150,,1200,33.77050386,-84.43526829,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7624635?uni_id=7072693,TRUE,8.801314121
0,v870553,2400,300,,2400,33.7959678,-84.3448709,Atlanta,GA,US,19,4.882353,3,6,https://www.vrbo.com/870553?unitId=1418492,TRUE,3.224999921
0,v1541117,2392,299,,2392,33.7552845,-84.44209345,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1541117?unitId=2100835,TRUE,3.970060464
0,v1521323,1196.1,149.51,,1196.1,33.6958824,-84.3873248,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1521323?unitId=2080119,TRUE,7.808445196
0,7451753,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7451753?uni_id=6840758,TRUE,5.105155481
0,7451754,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7451754?uni_id=6840759,TRUE,5.105155481
0,7451755,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7451755?uni_id=6840760,TRUE,5.105155481
0,7415148,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415148?uni_id=6791686,TRUE,5.105155481
0,7451752,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7451752?uni_id=6840757,TRUE,5.105155481
0,7413256,1929.08,241.14,,1929.08,33.7352044,-84.4522784,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7413256?uni_id=6789708,TRUE,9.718917094
0,7415146,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415146?uni_id=6791684,TRUE,5.105155481
0,7415145,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415145?uni_id=6791683,TRUE,5.105155481
0,7415150,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415150?uni_id=6791688,TRUE,5.105155481
0,7415154,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415154?uni_id=6791692,TRUE,5.105155481
0,7415136,2301.02,287.63,,2301.02,33.760714,-84.374001,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7415136?uni_id=6791674,TRUE,5.105155481
0,7415140,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415140?uni_id=6791678,TRUE,5.105155481
0,7415151,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415151?uni_id=6791689,TRUE,5.105155481
0,7415147,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415147?uni_id=6791685,TRUE,5.105155481
0,7415149,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415149?uni_id=6791687,TRUE,5.105155481
0,7415139,1726.2,215.78,,1726.2,33.760714,-84.374001,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415139?uni_id=6791677,TRUE,5.105155481
0,7415144,1726.2,215.78,,1726.2,33.76098,-84.3738,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7415144?uni_id=6791682,TRUE,8.991179582
0,7409043,1958.92,244.87,,1958.92,33.7326594,-84.4044832,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7409043?uni_id=6784863,TRUE,8.237382612
0,4636828,1592,199,,1592,33.76466,-84.39732,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4636828?uni_id=5393268,TRUE,28.14355474
0,4870221,1200,150,,1200,33.73043569,-84.50694149,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p4870221?uni_id=5895576,TRUE,0
0,v1581243,680,85,,680,33.70143466,-84.49602482,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1581243?unitId=2142501,TRUE,2.068808034
0,4560074,1060,132.5,,1060,33.837025,-84.3747979,Atlanta,GA,US,1,5,1,1,https://www.homeaway.com/vacation-rental/p4560074?uni_id=5169329,TRUE,20.2406756
0,v682977,822,102.75,,822,33.70414295,-84.39725918,Atlanta,GA,US,14,4.5,1,1,https://www.vrbo.com/682977?unitId=1230915,TRUE,6.687019904
0,v831953,1592,199,,1592,33.7644467,-84.3488902,Atlanta,GA,US,3,5,1,1,https://www.vrbo.com/831953?unitId=1379892,TRUE,29.88968994
0,v1240550,7600,950,,7600,33.8698754,-84.3779866,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1240550?unitId=1791488,TRUE,4.493999847
0,3994017,1146.32,143.29,,1146.32,33.799031,-84.393644,Atlanta,GA,US,14,4.857143,1,2,https://www.homeaway.com/vacation-rental/p3994017?uni_id=4381863,TRUE,12.79471842
0,7620215,792,99,,792,33.79182855,-84.40766138,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7620215?uni_id=7067759,TRUE,19.22976262
0,4509119,3600,450,,3600,33.75836055,-84.40396921,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p4509119?uni_id=5112404,TRUE,15.77886445
0,v1476847,1053,131.63,,1053,33.85376711,-84.36194987,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1476847?unitId=2035467,TRUE,30.21544167
0,4592964,2062.8,257.85,,2062.8,33.76477,-84.38956,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p4592964?uni_id=6952997,TRUE,41.67827087
0,v434283,3800,475,,3800,33.7929419,-84.3813988,Atlanta,GA,US,9,5,3,4,https://www.vrbo.com/434283?unitId=1017333,TRUE,1.999572779
0,v432058,1136.8,142.1,,1136.8,33.809256,-84.40825,Atlanta,GA,US,20,4.5789475,1,2,https://www.vrbo.com/432058?unitId=1015108,TRUE,2.000901269
0,7132741,4000,500,,4000,33.8119091,-84.42834432,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7132741?uni_id=6279520,TRUE,7.922669931
0,4538882,1140.7,142.59,,1140.7,33.85264,-84.38106,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p4538882?uni_id=5932697,TRUE,7.580984655
0,7366055,2000,250,,2000,33.7838565,-84.41057295,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7366055?uni_id=6724740,TRUE,26.19976082
0,4759121,4000,500,,4000,33.80982919,-84.38881157,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4759121?uni_id=5742094,TRUE,17.71325485
0,v1469239,1576,197,,1576,33.76459296,-84.3467949,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1469239?unitId=2027853,TRUE,17.37612636
0,v1116862,1992,249,,1992,33.70748292,-84.39239562,Atlanta,GA,US,1,3,1,2,https://www.vrbo.com/1116862?unitId=1665025,TRUE,8.704438997
0,4497359,830,103.75,,830,33.7590875,-84.3517922,Atlanta,GA,US,5,4.8,1,1,https://www.homeaway.com/vacation-rental/p4497359?uni_id=5089762,TRUE,6.279582235
0,4467362,815,101.88,,815,33.78025584,-84.41118794,Atlanta,GA,US,1,4,1,1,https://www.homeaway.com/vacation-rental/p4467362?uni_id=5055116,TRUE,30.67103846
0,4596800,2071,258.88,,2071,33.84828,-84.36645,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p4596800?uni_id=6884965,TRUE,33.02349991
0,4777329,1141.68,142.71,,1141.68,33.730847,-84.353389,Atlanta,GA,US,2,5,1,2,https://www.homeaway.com/vacation-rental/p4777329?uni_id=5762748,TRUE,4.011725749
0,v746812,1592,199,,1592,33.7890554,-84.39980455,Atlanta,GA,US,20,4.55,2,2,https://www.vrbo.com/746812?unitId=1294750,TRUE,35.02827459
0,4146625,960,120,,960,33.7625418,-84.3878736,Atlanta,GA,US,11,3.090909,1,1,https://www.homeaway.com/vacation-rental/p4146625?uni_id=4547475,TRUE,79.75888752
0,4730215,8392,1049,,8392,33.85053744,-84.38135565,Atlanta,GA,US,3,4.6666665,3,7,https://www.homeaway.com/vacation-rental/p4730215?uni_id=5703448,TRUE,2.552444102
0,v1141230,2181,272.63,,2181,33.7564272,-84.4226221,Atlanta,GA,US,3,5,2,3,https://www.vrbo.com/1141230?unitId=1689439,TRUE,5.797077321
0,7281525,1520,190,,1520,33.7609802,-84.3738,Atlanta,GA,US,0,0,1,1,https://null,TRUE,8.991179582
0,7290478,1520,190,,1520,33.7609802,-84.3738,atlanta,GA,US,0,0,1,1,https://null,TRUE,8.991179582
0,v1020005,3940,492.5,,3940,33.840394,-84.362539,Atlanta,GA,US,1,3,3,4,https://www.vrbo.com/1020005?unitId=1567953,TRUE,3.469368725
0,v590341,6440,805,,6440,33.759046,-84.322322,Atlanta,GA,US,9,4.888889,3,4,https://www.vrbo.com/590341?unitId=1137658,TRUE,5.637589914
0,4539119,2180,272.5,,2180,33.79115,-84.39751,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4539119?uni_id=5144985,TRUE,48.99920798
0,v1539125,20000,2500,,20000,33.85841786,-84.3599259,Atlanta,GA,US,0,0,6,5,https://www.vrbo.com/1539125?unitId=2098834,TRUE,0.000619148
0,4135023,977.68,122.21,,977.68,33.6875601,-84.3682055,Atlanta,GA,US,31,4.580645,2,3,https://www.homeaway.com/vacation-rental/p4135023?uni_id=4535149,TRUE,17.00928371
0,v1319061,840,105,,840,33.74158618,-84.41490121,Atlanta,GA,US,2,5,1,1,https://www.vrbo.com/1319061?unitId=1877346,TRUE,36.6242828
0,v1135050,1085.71,135.71,,1085.71,33.7641357,-84.3550442,Atlanta,GA,US,4,5,1,1,https://www.vrbo.com/1135050?unitId=1683259,TRUE,11.09615966
0,4613062,520,65,,520,33.79247919,-84.44852447,Atlanta,GA,US,2,5,1,1,https://www.homeaway.com/vacation-rental/p4613062?uni_id=5350880,TRUE,16.10109219
0,4538649,1262,157.75,,1262,33.8352,-84.36818,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p4538649?uni_id=5933203,TRUE,6.899986666
0,v833043,1371.43,171.43,,1371.43,33.7644467,-84.3488902,Atlanta,GA,US,5,5,1,1,https://www.vrbo.com/833043?unitId=1380982,TRUE,29.88968994
0,v809690,1713.12,214.14,,1713.12,33.7644467,-84.3488902,Atlanta,GA,US,4,5,2,2,https://www.vrbo.com/809690?unitId=1357628,TRUE,29.88968994
0,v1330014,3415,426.88,,3415,33.72285838,-84.44813476,Atlanta,GA,US,1,1,3,6,https://www.vrbo.com/1330014?unitId=1888319,TRUE,6.289185678
0,4636753,2848,356,,2848,33.76554,-84.38768,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4636753?uni_id=5393012,TRUE,29.8606872
0,4771229,1320,165,,1320,33.73162,-84.39527,Atlanta,GA,US,2,3,2,3,https://www.homeaway.com/vacation-rental/p4771229?uni_id=5755879,TRUE,9.695806191
0,v1111686,754.29,94.29,,754.29,33.70546485,-84.40129048,Atlanta,GA,US,11,4.5,1,1,https://www.vrbo.com/1111686?unitId=1659848,TRUE,6.782774594
0,4538743,2167.75,270.97,,2167.75,33.7726,-84.38483,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p4538743?uni_id=5930935,TRUE,35.3298829
0,v897684,940,117.5,,940,33.7600928,-84.3816193,Atlanta,GA,US,3,2.5,1,1,https://www.vrbo.com/897684?unitId=1445625,TRUE,26.74974571
0,v862956,1200,150,,1200,33.7959678,-84.3448709,Atlanta,GA,US,4,5,1,3,https://www.vrbo.com/862956?unitId=1410895,TRUE,3.224999921
0,4537238,1514.4,189.3,,1514.4,33.8500336,-84.3579172,Atlanta,GA,US,1,3,1,2,https://www.homeaway.com/vacation-rental/p4537238?uni_id=5141508,TRUE,16.6179374
0,4808421,936,117,,936,33.7296863,-84.4034178,Atlanta,GA,US,7,4.571429,2,3,https://www.homeaway.com/vacation-rental/p4808421?uni_id=5801234,TRUE,14.74169869
0,4613073,520,65,,520,33.79306136,-84.45013609,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p4613073?uni_id=5350891,TRUE,13.83010227
0,v1043101,10000,1250,,10000,33.83271273,-84.39679665,Atlanta,GA,US,1,5,1,1,https://www.vrbo.com/1043101?unitId=1591221,TRUE,6.183865777
0,v1197666,40000,5000,,40000,33.82325014,-84.39191517,Atlanta,GA,US,0,0,3,3,https://www.vrbo.com/1197666?unitId=1748426,TRUE,1.441727606
0,8951398,1727.1,215.89,,1727.1,33.76077161,-84.37130389,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8951398?uni_id=5019386,TRUE,3.891684878
0,8884908,1727.1,215.89,,1727.1,33.75662801,-84.37199988,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8884908?uni_id=4950190,TRUE,8.793268076
0,8884911,1727.1,215.89,,1727.1,33.76377756,-84.3722483,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8884911?uni_id=4950193,TRUE,10.47355724
0,8884915,1727.1,215.89,,1727.1,33.76210543,-84.37141456,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8884915?uni_id=4950197,TRUE,9.386363909
0,8880452,1727.1,215.89,,1727.1,33.7617821,-84.37233153,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8880452?uni_id=4945707,TRUE,7.73711233
0,8849184,1806.83,225.85,,1806.83,33.73090719,-84.40419295,ATLANTA,GA,US,0,0,2,4,https://www.homeaway.co.uk/p8849184?uni_id=4914181,TRUE,5.068998341
0,8951400,1727.1,215.89,,1727.1,33.76025631,-84.37571525,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8951400?uni_id=5019388,TRUE,4.4150344
0,8951401,1727.1,215.89,,1727.1,33.75790767,-84.37090115,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8951401?uni_id=5019389,TRUE,5.084223892
0,8922350,1821.43,227.68,,1821.43,33.73938211,-84.45160475,ATLANTA,GA,US,0,0,2,3,https://www.homeaway.co.uk/p8922350?uni_id=4989794,TRUE,4.151112103
0,10077749,1824.8,228.1,,1824.8,33.7137321,-84.38741614,ATLANTA,GA,US,0,0,2,4,https://www.homeaway.co.uk/p10077749?uni_id=5142199,TRUE,9.52165277
0,8872526,1727.1,215.89,,1727.1,33.75851475,-84.37569194,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8872526?uni_id=4937767,TRUE,4.050131979
0,8872528,1727.1,215.89,,1727.1,33.75854862,-84.37358051,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8872528?uni_id=4937769,TRUE,5.61330832
0,8880436,1727.1,215.89,,1727.1,33.76212328,-84.37680171,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.co.uk/p8880436?uni_id=4945691,TRUE,7.69905336
0,8880447,2297.58,287.2,,2297.58,33.75957097,-84.37333856,ATLANTA,GA,US,0,0,2,2,https://www.homeaway.co.uk/p8880447?uni_id=4945702,TRUE,4.302960584
0,v1546964,3099,387.38,,3099,33.74473559,-84.35653398,Atlanta,GA,US,1,5,3,3,https://www.vrbo.com/1546964?unitId=2106711,TRUE,8.595298296
0,v1530101,8000,1000,,8000,33.74473732,-84.40090159,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1530101?unitId=2088900,TRUE,23.00327976
0,v916198,3680,460,,3680,33.81231996,-84.3657801,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/916198?unitId=1464139,TRUE,15.48014765
0,7479056,1520,190,,1520,33.83224867,-84.35804785,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7479056?uni_id=6881272,TRUE,7.998792085
0,v1425694,1032,129,,1032,33.75417044,-84.36727928,Atlanta,GA,US,2,4.5,1,2,https://www.vrbo.com/1425694?unitId=1984205,TRUE,13.56334751
0,7511103,4384,548,,4384,33.66683147,-84.51692495,Atlanta,GA,US,0,0,4,5,https://www.homeaway.com/vacation-rental/p7511103?uni_id=6923610,TRUE,5.524552652
0,7388823,3032.4,379.05,,3032.4,33.78873862,-84.39522545,Atlanta,GA,US,0,0,3,3,https://www.homeaway.com/vacation-rental/p7388823?uni_id=6758422,TRUE,8.942136162
0,7195897,1304,163,,1304,33.8516588,-84.3486221,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7195897?uni_id=6370804,TRUE,5.42553301
0,v1494658,748.8,93.6,,748.8,33.78743839,-84.35560324,Atlanta,GA,US,1,5,1,1,https://www.vrbo.com/1494658?unitId=2053356,TRUE,2.797064349
0,v1367060,1080,135,,1080,33.83216608,-84.38161968,Atlanta,GA,US,1,5,2,2,https://www.vrbo.com/1367060?unitId=1925412,TRUE,7.09924447
0,v371725,1771.44,221.43,,1771.44,33.75301295,-84.4103596,Atlanta,GA,US,2,5,3,3,https://www.vrbo.com/371725?unitId=371725,TRUE,3.526273111
0,7461425,1656,207,,1656,33.79121108,-84.39719348,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7461425?uni_id=6858519,TRUE,43.8993622
0,7422755,1400,175,,1400,33.76032772,-84.38467933,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7422755?uni_id=6800801,TRUE,115.4449949
0,v1548682,909,113.63,,909,33.75002363,-84.42089017,Atlanta,GA,US,2,5,2,3,https://www.vrbo.com/1548682?unitId=2108430,TRUE,10.97336227
0,7245181,1705,213.13,,1705,33.78719006,-84.38955967,Atlanta,GA,US,2,4.5,1,1,https://www.homeaway.com/vacation-rental/p7245181?uni_id=6501158,TRUE,14.13084875
0,v1550311,480,60,,480,33.69781575,-84.40885492,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1550311?unitId=2110067,TRUE,14.06166988
0,7568300,1675,209.38,,1675,33.81993156,-84.43663343,Atlanta,GA,US,2,5,3,4,https://www.homeaway.com/vacation-rental/p7568300?uni_id=6993626,TRUE,3.641635646
0,v1386758,3240,405,,3240,33.78578787,-84.36000364,Atlanta,GA,US,9,5,3,3,https://www.vrbo.com/1386758?unitId=1945116,TRUE,4.491545503
0,v1533000,5752.8,719.1,,5752.8,33.76417216,-84.34425966,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1533000?unitId=2091805,TRUE,7.222465185
0,v1477489,2695.5,336.94,,2695.5,33.7591652,-84.34069798,Atlanta,GA,US,1,5,3,4,https://www.vrbo.com/1477489?unitId=2036109,TRUE,9.819918912
0,7585469,2575,321.88,,2575,33.76895909,-84.41816952,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7585469?uni_id=7025763,TRUE,7.030634784
0,v1549866,2400,300,,2400,33.75520599,-84.41658094,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1549866?unitId=2109622,TRUE,89.79927082
0,7407758,1680,210,,1680,33.76194555,-84.375913,Atlanta,GA,US,1,4,1,1,https://www.homeaway.com/vacation-rental/p7407758?uni_id=6783271,TRUE,9.712430462
0,7541867,1320.6,165.08,,1320.6,33.77200111,-84.48349862,Atlanta,GA,US,1,5,2,3,https://www.homeaway.com/vacation-rental/p7541867?uni_id=6962611,TRUE,4.960794648
0,7129397,864,108,,864,33.6873142,-84.4135119,Atlanta,GA,US,20,4.736842,1,3,https://www.homeaway.com/vacation-rental/p7129397?uni_id=6276080,TRUE,4.643125948
0,7519781,1126,140.75,,1126,33.72364343,-84.38022386,Atlanta,GA,US,1,5,1,1,https://www.homeaway.com/vacation-rental/p7519781?uni_id=6932406,TRUE,5.413415706
0,v1546582,7880,985,,7880,33.77859441,-84.35396408,Atlanta,GA,US,1,5,2,2,https://www.vrbo.com/1546582?unitId=2106329,TRUE,8.788585065
0,7585020,760,95,,760,33.84509554,-84.37230812,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7585020?uni_id=7024678,TRUE,34.55650325
0,233674,1634,204.25,,1634,33.79099728,-84.39964145,Atlanta,GA,US,17,4.2352943,2,2,https://www.homeaway.com/vacation-rental/p233674?uni_id=3021172,TRUE,47.84300757
0,7602125,1040,130,,1040,33.75976052,-84.43816713,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7602125?uni_id=7046892,TRUE,4.411853447
0,v1450385,1156,144.5,,1156,33.76919073,-84.3495407,Atlanta,GA,US,2,5,1,2,https://www.vrbo.com/1450385?unitId=2008968,TRUE,8.154663905
0,4809756,870,108.75,,870,33.78836073,-84.41488619,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4809756?uni_id=5802994,TRUE,4.444020098
0,7662831,874,109.25,,874,33.74829989,-84.37967467,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7662831?uni_id=7123408,TRUE,15.37983518
0,v1564070,1135,141.88,,1135,33.74215086,-84.43383396,Atlanta,GA,US,2,5,2,3,https://www.vrbo.com/1564070?unitId=2125158,TRUE,10.07469938
0,v1547259,2480,310,,2480,33.7338677,-84.4389899,Atlanta,GA,US,1,1,2,3,https://www.vrbo.com/1547259?unitId=2107006,TRUE,11.84577709
0,7500112,798.8,99.85,,798.8,33.752745,-84.371027,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7500112?uni_id=6908517,TRUE,20.68558972
0,7121353,737.12,92.14,,737.12,33.7366132,-84.3450233,Atlanta,GA,US,0,0,1,0,https://www.homeaway.com/vacation-rental/p7121353?uni_id=6265484,TRUE,11.44820911
0,7122195,1049.6,131.2,,1049.6,33.80223298,-84.37188621,Atlanta,GA,US,2,5,2,3,https://www.homeaway.com/vacation-rental/p7122195?uni_id=6266347,TRUE,5.765037644
0,4793348,720,90,,720,33.76422048,-84.38892722,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4793348?uni_id=5782328,TRUE,47.14633446
0,7584893,800,100,,800,33.76246622,-84.39098207,Atlanta,GA,US,1,1,1,1,https://www.homeaway.com/vacation-rental/p7584893?uni_id=7024400,TRUE,24.58621812
0,v1526446,1251.3,156.41,,1251.3,33.7963862,-84.4022409,Atlanta,GA,US,1,5,1,3,https://www.vrbo.com/1526446?unitId=2085245,TRUE,6.799796592
0,7436087,739.2,92.4,,739.2,33.79998004,-84.39391218,Atlanta,GA,US,1,5,1,0,https://www.homeaway.com/vacation-rental/p7436087?uni_id=6822737,TRUE,14.07707488
0,7287973,1520,190,,1520,33.7609802,-84.3738,Atlanta,GA,US,0,0,1,1,https://null,TRUE,8.991179582
0,7290470,1520,190,,1520,33.7609802,-84.3738,Atlanta,GA,US,0,0,1,1,https://null,TRUE,8.991179582
0,7287986,1520,190,,1520,33.7609802,-84.3738,Atlanta,GA,US,0,0,1,1,https://null,TRUE,8.991179582
