,listing_id,price_amt,price_avg_nightly,price_fees,price_rent,latitude,longitude,city,state,country,review_count,review_average,bathrooms,bedrooms,listing_url,book_with_confidence,crime_score
335,v1554318,812.25,101.53,,812.25,33.76621655,-84.37329082,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1554318?unitId=2114082,True,132
336,v1601598,798.0,99.75,,798.0,33.79475603,-84.40845396,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1601598?unitId=2162893,True,95
337,7565679,16000.0,2000.0,,16000.0,33.7554395,-84.44063059999999,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7565679?uni_id=6990961,True,10
338,v1552348,1329.0,166.13,,1329.0,33.74176615,-84.39806667,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1552348?unitId=2112109,True,128
339,7662831,874.0,109.25,,874.0,33.74829989,-84.37967467,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7662831?uni_id=7123408,True,6
340,7572745,14800.0,1850.0,,14800.0,33.75767003,-84.35061590000001,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7572745?uni_id=7002330,True,19
341,v1562534,1419.0,177.38,,1419.0,33.76581581,-84.38840243,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1562534?unitId=2123618,True,512
342,7696144,1128.0,141.0,,1128.0,33.6658489,-84.5158902,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7696144?uni_id=7165572,True,53
343,v1618550,6120.0,765.0,,6120.0,33.7960473,-84.3866885,Atlanta,GA,US,0,0.0,5.0,4,https://www.vrbo.com/1618550?unitId=2179849,True,16
344,v1545947,720.0,90.0,,720.0,33.71609723,-84.41352782,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1545947?unitId=2105694,True,59
345,v1541066,21600.0,2700.0,,21600.0,33.66505295,-84.51125373,Atlanta,GA,US,0,0.0,3.0,5,https://www.vrbo.com/1541066?unitId=2100784,True,53
346,10185741,1601.92,200.24,,1601.92,33.7727676,-84.3657582,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.co.uk/p10185741?uni_id=5210237,False,132
347,10185753,2189.24,273.66,,2189.24,33.7682717,-84.3603663,Atlanta,GA,US,0,0.0,2.0,1,https://www.homeaway.co.uk/p10185753?uni_id=5210249,False,30
348,10185780,1538.65,192.33,,1538.65,33.7682717,-84.3603663,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.co.uk/p10185780?uni_id=5210276,False,30
349,10185788,1601.92,200.24,,1601.92,33.772597,-84.36554129999999,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.co.uk/p10185788?uni_id=5210284,False,132
350,7536795,40000.0,5000.0,,40000.0,33.80436739,-84.3719447,Atlanta,GA,US,0,0.0,4.0,3,https://www.homeaway.com/vacation-rental/p7536795?uni_id=6952736,True,61
351,7594296,4400.0,550.0,,4400.0,33.81419548,-84.39300786,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7594296?uni_id=7037246,True,513
352,7564300,7192.0,899.0,,7192.0,33.81779302,-84.47767432,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7564300?uni_id=6989564,True,24
353,7582648,16720.0,2090.0,,16720.0,33.78220667,-84.38242292,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7582648?uni_id=7019797,True,373
354,7557285,1900.0,237.5,,1900.0,33.76049704,-84.46838401,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7557285?uni_id=6982421,True,47
355,7694447,1800.0,225.0,,1800.0,33.78933841,-84.36655438,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7694447?uni_id=7162322,True,66
356,v1509305,1800.0,225.0,,1800.0,33.76485938,-84.33332464,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1509305?unitId=2068097,True,38
357,7517897,717.6,89.7,,717.6,33.82349036,-84.36756283,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7517897?uni_id=6930492,True,162
358,7662980,1440.0,180.0,,1440.0,33.78905862,-84.40910855,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7662980?uni_id=7123565,True,95
359,7539424,1160.0,145.0,,1160.0,33.86029413,-84.43666358,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7539424?uni_id=6957955,True,5
360,7631748,822.2,102.78,,822.2,33.84240753,-84.37560008,Atlanta,GA,US,0,0.0,2.0,1,https://www.homeaway.com/vacation-rental/p7631748?uni_id=7079912,True,50
361,4920336,1772.0,221.5,,1772.0,33.77851786,-84.39017087,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p4920336?uni_id=6042703,True,373
362,7581765,1200.0,150.0,,1200.0,33.7365455,-84.39976178,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7581765?uni_id=7017522,True,128
363,v1541211,16000.0,2000.0,,16000.0,33.8179661,-84.44163363,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1541211?unitId=2100932,True,26
364,7586575,912.0,114.0,,912.0,33.739775,-84.4171237,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7586575?uni_id=7026974,True,159
365,4269205,944.0,118.0,,944.0,33.731734,-84.376127,Atlanta,GA,US,17,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p4269205?uni_id=4677231,True,87
366,v499387,2394.18,299.27,,2394.18,33.785216,-84.357218,Atlanta,GA,US,28,4.6666665,2.0,3,https://www.vrbo.com/499387?unitId=1082568,True,47
367,4060908,1080.0,135.0,,1080.0,33.73257769,-84.39473002,Atlanta,GA,US,3,3.3333333,2.0,3,https://www.homeaway.com/vacation-rental/p4060908?uni_id=4456045,True,128
368,7577004,4000.0,500.0,,4000.0,33.8140648,-84.4246916,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7577004?uni_id=7009050,True,2
369,7592178,8000.0,1000.0,,8000.0,33.82026119,-84.36057395,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7592178?uni_id=7034614,True,92
370,v1616971,1200.0,150.0,,1200.0,33.65748121,-84.51976734,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1616971?unitId=2178270,True,19
371,v1527370,2397.6,299.7,,2397.6,33.7231267,-84.4401794,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1527370?unitId=2086169,True,36
372,v1527095,2155.5,269.44,,2155.5,33.7147977,-84.44862288,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1527095?unitId=2085894,True,60
373,7582633,12000.0,1500.0,,12000.0,33.664520399999994,-84.3828275,Atlanta,GA,US,0,0.0,2.0,2,https://www.vacationrentals.com/listing/p7582633?uni_id=7019733,True,38
374,7470122,60000.0,7500.0,,60000.0,33.74976217,-84.39422572,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7470122?uni_id=6867789,True,512
375,7517239,80000.0,10000.0,,80000.0,33.75427161,-84.36001919,Atlanta,GA,US,0,0.0,4.0,4,https://www.homeaway.com/vacation-rental/p7517239?uni_id=6929834,True,74
376,7586539,3600.0,450.0,,3600.0,33.79051226,-84.40105715,ATLANTA,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7586539?uni_id=7026938,True,62
377,7582504,20000.0,2500.0,,20000.0,33.79273744,-84.40329488,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7582504?uni_id=7019410,True,59
378,v1146704,1592.0,199.0,,1592.0,33.7426742,-84.35306240000001,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1146704?unitId=1694915,True,18
379,7583927,12000.0,1500.0,,12000.0,33.78884420000001,-84.39177326,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7583927?uni_id=7022959,True,96
380,v1548831,2000.0,250.0,,2000.0,33.74328155,-84.35657791,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1548831?unitId=2108579,True,18
381,7591746,2520.0,315.0,,2520.0,33.75531075,-84.41222525,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7591746?uni_id=7034022,True,136
382,7556827,80000.0,10000.0,,80000.0,33.76434077,-84.41315216,Atlanta,GA,US,0,0.0,5.0,5,https://www.homeaway.com/vacation-rental/p7556827?uni_id=6981872,True,89
383,7559812,16000.0,2000.0,,16000.0,33.76183096,-84.38631901,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7559812?uni_id=6985021,True,512
384,7533571,4335.0,541.88,,4335.0,33.745667499999996,-84.32574503,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7533571?uni_id=6948278,True,513
385,v1549341,6400.0,800.0,,6400.0,33.73986824,-84.34493151,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1549341?unitId=2109095,True,43
386,v1554351,2400.0,300.0,,2400.0,33.77987593,-84.36416416,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1554351?unitId=2114115,True,47
387,v1555333,1800.0,225.0,,1800.0,33.7558843,-84.4437479,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1555333?unitId=2115108,True,10
388,v1555575,1600.0,200.0,,1600.0,33.72412409,-84.37763919,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1555575?unitId=2115350,True,9
389,7597008,3200.0,400.0,,3200.0,33.76754086,-84.39301283,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7597008?uni_id=7040636,True,512
390,v1550197,1200.0,150.0,,1200.0,33.72770666,-84.43633268,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1550197?unitId=2109953,True,11
391,7159911,2392.0,299.0,,2392.0,33.73217479,-84.44147627,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7159911?uni_id=6322981,True,36
392,4593171,1000.0,125.0,,1000.0,33.7764,-84.3889,Atlanta,GA,US,5,3.8,1.0,0,https://www.homeaway.com/vacation-rental/p4593171?uni_id=5251836,True,373
393,7560697,7380.0,922.5,,7380.0,33.77561991,-84.35744017,Atlanta,GA,US,0,0.0,4.0,6,https://www.homeaway.com/vacation-rental/p7560697?uni_id=6985910,True,47
394,v1532445,1020.0,127.5,,1020.0,33.78382311,-84.366679,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1532445?unitId=2091247,True,47
395,4520263,1423.0,177.88,,1423.0,33.7725223,-84.3659676,Atlanta,GA,US,2,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p4520263?uni_id=5123827,True,132
396,4495495,1110.0,138.75,,1110.0,33.7669855,-84.34672809999999,Atlanta,GA,US,2,4.5,1.0,2,https://www.homeaway.com/vacation-rental/p4495495?uni_id=5087779,True,38
397,10185765,1601.92,200.24,,1601.92,33.7727676,-84.3657582,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.co.uk/p10185765?uni_id=5210261,False,132
398,10185784,1456.05,182.01,,1456.05,33.7727676,-84.3657582,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.co.uk/p10185784?uni_id=5210280,False,132
399,10185810,2082.1,260.26,,2082.1,33.8210599,-84.38878220000001,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.co.uk/p10185810?uni_id=5210306,False,28
400,4682314,1045.0,130.63,,1045.0,33.770716,-84.36297309999999,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p4682314?uni_id=5590833,True,30
401,7655468,2270.0,283.75,,2270.0,33.75052005,-84.4048879,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7655468?uni_id=7115895,True,21
402,v1549007,4000.0,500.0,,4000.0,33.78784241,-84.41080513,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549007?unitId=2108761,True,95
403,7587379,5600.0,700.0,,5600.0,33.77048308,-84.39361963,Atlanta,GA,US,0,0.0,3.0,2,https://www.homeaway.com/vacation-rental/p7587379?uni_id=7027908,True,512
404,7556500,640.0,80.0,,640.0,33.79630018,-84.41011453,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7556500?uni_id=6981488,True,95
405,7480207,800.0,100.0,,800.0,33.82203387,-84.36833263,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7480207?uni_id=6883208,True,162
406,4745959,776.0,97.0,,776.0,33.749015,-84.32167199999999,Atlanta,GA,US,1,5.0,1.0,2,https://www.homeaway.com/vacation-rental/p4745959?uni_id=5725102,True,16
407,7570297,12800.0,1600.0,,12800.0,33.85388834,-84.36015390000001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7570297?uni_id=6997955,True,102
408,v1545498,9600.0,1200.0,,9600.0,33.73684553,-84.37675428,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1545498?unitId=2105241,True,87
409,v1553403,8000.0,1000.0,,8000.0,33.7786071,-84.34889857,Atlanta,GA,US,0,0.0,2.0,1,https://www.vrbo.com/1553403?unitId=2113165,True,47
410,v1553368,3992.0,499.0,,3992.0,33.85955635,-84.36125008,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1553368?unitId=2113130,True,102
411,7562751,8000.0,1000.0,,8000.0,33.81266204,-84.43433548,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7562751?uni_id=6988000,True,61
412,7566438,32000.0,4000.0,,32000.0,33.74233385,-84.37941094,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7566438?uni_id=6991720,True,87
413,7529110,28000.0,3500.0,,28000.0,33.73547338,-84.4405015,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7529110?uni_id=6942680,True,59
414,v1546683,7600.0,950.0,,7600.0,33.6640487,-84.3815677,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1546683?unitId=2106430,True,16
415,v1551915,8000.0,1000.0,,8000.0,33.74573137,-84.37499362,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1551915?unitId=2111676,True,87
416,7689010,1466.64,183.33,,1466.64,33.81555701,-84.35373382,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7689010?uni_id=7152862,True,92
417,v1546217,4644.0,580.5,,4644.0,33.75963271,-84.37152424,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1546217?unitId=2105964,True,132
418,7518054,10276.0,1284.5,,10276.0,33.8046075,-84.4052219,Atlanta,GA,US,0,0.0,3.0,4,https://www.homeaway.com/vacation-rental/p7518054?uni_id=6930649,True,7
419,v1619116,1927.0,240.88,,1927.0,33.766259399999996,-84.4161792,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1619116?unitId=2180415,True,89
420,v1506913,4000.0,500.0,,4000.0,33.72036799,-84.41161124,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1506913?unitId=2065702,True,59
421,v1551832,7200.0,900.0,,7200.0,33.75154998,-84.39895857,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1551832?unitId=2111593,True,72
422,v1546714,6400.0,800.0,,6400.0,33.85187306,-84.35947621,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1546714?unitId=2106461,True,74
423,v1544269,20000.0,2500.0,,20000.0,33.75192333,-84.3889149,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1544269?unitId=2104003,True,512
424,7586994,3200.0,400.0,,3200.0,33.72947769,-84.38255157,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7586994?uni_id=7027393,True,43
425,v1550486,10400.0,1300.0,,10400.0,33.83117141,-84.37066799,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1550486?unitId=2110242,True,37
426,v1550109,12000.0,1500.0,,12000.0,33.73508359,-84.48981949,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1550109?unitId=2109865,True,7
427,v1527355,7200.0,900.0,,7200.0,33.83886118,-84.36519472,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1527355?unitId=2086154,True,15
428,7678156,1800.0,225.0,,1800.0,33.73432926,-84.38561679,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7678156?uni_id=7141868,True,43
429,7562617,4000.0,500.0,,4000.0,33.77272101,-84.36547097,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7562617?uni_id=6987866,True,132
430,v1551554,10000.0,1250.0,,10000.0,33.8561396,-84.357184,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1551554?unitId=2111315,True,5
431,7558623,20000.0,2500.0,,20000.0,33.74332499,-84.38946338,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7558623?uni_id=6983827,True,43
432,v1548563,3400.0,425.0,,3400.0,33.7573291,-84.36186692,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1548563?unitId=2108311,True,74
433,v1525771,1600.0,200.0,,1600.0,33.76181210000001,-84.4140453,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1525771?unitId=2084570,True,136
434,7595017,1032.0,129.0,,1032.0,33.81607485,-84.39108259,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7595017?uni_id=7038050,True,513
435,7702636,940.8,117.6,,940.8,33.843135,-84.36810507,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7702636?uni_id=7175183,True,15
436,v1546028,32000.0,4000.0,,32000.0,33.75533373,-84.40309371,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1546028?unitId=2105775,True,136
437,7703780,960.0,120.0,,960.0,33.84314379,-84.36576372,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7703780?uni_id=7176519,True,15
438,v1543606,16000.0,2000.0,,16000.0,33.78268143,-84.37998787,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1543606?unitId=2103333,True,373
439,v1551496,4000.0,500.0,,4000.0,33.73753793,-84.3854511,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1551496?unitId=2111257,True,43
440,7577548,32000.0,4000.0,,32000.0,33.748893599999995,-84.39251800000001,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7577548?uni_id=7009940,True,512
441,v1549083,6000.0,750.0,,6000.0,33.75163726,-84.39989028,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1549083?unitId=2108837,True,72
442,7573207,2000.0,250.0,,2000.0,33.67763745,-84.48944661,ATLANTA,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7573207?uni_id=7002925,True,93
443,7579558,12000.0,1500.0,,12000.0,33.71912902,-84.42752927,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7579558?uni_id=7012937,True,107
444,7555442,8000.0,1000.0,,8000.0,33.70645365,-84.38512927,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7555442?uni_id=6980112,True,75
445,7564124,2552.0,319.0,,2552.0,33.73732567,-84.34385654,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7564124?uni_id=6989388,True,43
446,v1554781,5024.4,628.05,,5024.4,33.76219333,-84.37419337,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1554781?unitId=2114556,True,132
447,v1554763,7600.0,950.0,,7600.0,33.7091575,-84.40957845,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1554763?unitId=2114538,True,105
448,v1544500,2400.0,300.0,,2400.0,33.79969738,-84.36417906,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1544500?unitId=2104234,True,66
449,v1549723,12800.0,1600.0,,12800.0,33.85657143,-84.35779966,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1549723?unitId=2109477,True,5
450,v1544500,2400.0,300.0,,2400.0,33.79969738,-84.36417906,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1544500?unitId=2104234,True,66
451,v1541111,2392.0,299.0,,2392.0,33.76375146,-84.44092261,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1541111?unitId=2100829,True,108
452,v1522382,56000.0,7000.0,,56000.0,33.81584579,-84.41491755,Atlanta,GA,US,0,0.0,5.0,4,https://www.vrbo.com/1522382?unitId=2081178,True,4
453,v1539142,7048.8,881.1,,7048.8,33.82243991,-84.42582024,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1539142?unitId=2098851,True,2
454,7592898,8000.0,1000.0,,8000.0,33.75145027,-84.399203,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7592898?uni_id=7035567,True,72
455,7560868,1000.0,125.0,,1000.0,33.70099955,-84.3866385,atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7560868?uni_id=6986081,True,75
456,7579469,24000.0,3000.0,,24000.0,33.76772924,-84.38392528,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7579469?uni_id=7012800,True,512
457,7422073,1592.0,199.0,,1592.0,33.79242318,-84.40665888,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7422073?uni_id=6799855,True,59
458,v1360261,16000.0,2000.0,,16000.0,33.8118466,-84.4008713,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1360261?unitId=1918613,True,4
459,v1511571,1200.0,150.0,,1200.0,33.86100754,-84.39335643,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1511571?unitId=2070364,True,7
460,v1548377,8000.0,1000.0,,8000.0,33.83719604,-84.37416381,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1548377?unitId=2108125,True,59
461,7179960,9600.0,1200.0,,9600.0,33.78814008,-84.40177695,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7179960?uni_id=6352284,True,96
462,v1559672,1920.0,240.0,,1920.0,33.74834113,-84.40708768,Atlanta,GA,US,0,0.0,3.0,2,https://www.vrbo.com/1559672?unitId=2119481,True,21
463,7519488,60000.0,7500.0,,60000.0,33.83097832,-84.37513863,Atlanta,GA,US,0,0.0,3.0,4,https://www.homeaway.com/vacation-rental/p7519488?uni_id=6932113,True,37
464,v1582782,902.0,112.75,,902.0,33.67607507,-84.41195711,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1582782?unitId=2144049,True,36
465,v1541856,12000.0,1500.0,,12000.0,33.75180237,-84.38645999,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1541856?unitId=2101577,True,512
466,v1548983,24000.0,3000.0,,24000.0,33.75414423,-84.3726578,Atlanta,GA,US,0,0.0,2.0,1,https://www.vrbo.com/1548983?unitId=2108737,True,47
467,v1549638,4400.0,550.0,,4400.0,33.7305749,-84.388195,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549638?unitId=2109392,True,43
468,7564978,1432.0,179.0,,1432.0,33.82758917,-84.35925859999999,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7564978?uni_id=6990245,True,22
469,v1535516,9600.0,1200.0,,9600.0,33.743771,-84.38682852,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1535516?unitId=2095195,True,43
470,7676323,594.0,74.25,,594.0,33.83121539,-84.38601017,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7676323?uni_id=7139791,True,28
471,v1463702,40000.0,5000.0,,40000.0,33.778277100000004,-84.38101844,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1463702?unitId=2022291,True,373
472,v1507816,20000.0,2500.0,,20000.0,33.77662513,-84.36200853,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1507816?unitId=2066605,True,47
473,v1486949,7960.0,995.0,,7960.0,33.78593424,-84.39104789,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1486949?unitId=2045580,True,96
474,v1521398,1600.0,200.0,,1600.0,33.73125243,-84.41389994,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1521398?unitId=2080194,True,61
475,v1521398,1600.0,200.0,,1600.0,33.73125243,-84.41389994,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1521398?unitId=2080194,True,61
476,7700990,1200.0,150.0,,1200.0,33.79062016,-84.40023306,Atlanta,GA,US,0,0.0,2.0,1,https://www.homeaway.com/vacation-rental/p7700990?uni_id=7173162,True,62
477,7606964,1372.0,171.5,,1372.0,33.82323409,-84.3665546,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7606964?uni_id=7051820,True,162
478,v1495224,1400.0,175.0,,1400.0,33.85355189,-84.38451451,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1495224?unitId=2053930,True,5
479,4653888,1052.0,131.5,,1052.0,33.7777239,-84.3871408,Atlanta,GA,US,1,2.0,1.0,1,https://www.homeaway.com/vacation-rental/p4653888?uni_id=5414541,True,373
480,4467362,796.0,99.5,,796.0,33.78025584,-84.41118794,Atlanta,GA,US,1,4.0,1.0,1,https://www.homeaway.com/vacation-rental/p4467362?uni_id=5055116,True,96
481,v1431157,1000.0,125.0,,1000.0,33.7357347,-84.41611918,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1431157?unitId=1989681,True,159
482,v1541117,2392.0,299.0,,2392.0,33.755284499999995,-84.44209345,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1541117?unitId=2100835,True,10
483,7568498,2000.0,250.0,,2000.0,33.83209417,-84.38562474,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7568498?uni_id=6993842,True,28
484,7624635,1200.0,150.0,,1200.0,33.77050386,-84.43526829,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7624635?uni_id=7072693,True,108
485,7558350,1822.5,227.81,,1822.5,33.81325386,-84.35454593,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7558350?uni_id=6983554,True,92
486,v1521323,828.0,103.5,,828.0,33.695882399999995,-84.3873248,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1521323?unitId=2080119,True,12
487,7413256,1929.92,241.24,,1929.92,33.7352044,-84.45227840000001,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7413256?uni_id=6789708,True,9
488,7409043,1976.88,247.11,,1976.88,33.732659399999996,-84.4044832,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7409043?uni_id=6784863,True,85
489,v1330014,3415.0,426.88,,3415.0,33.72285838,-84.44813476,Atlanta,GA,US,2,3.0,3.0,6,https://www.vrbo.com/1330014?unitId=1888319,True,36
